mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label,filename
-249.68625,90.87712,-0.8477849,30.787048,-13.227073,-4.49171,-23.035992,-17.087973,-15.196173,-4.1527677,-12.159587,-10.076927,-3.5618641,female,female_1132.wav
-277.84613,51.47878,4.744092,28.496246,-17.655535,-2.350251,-16.991611,1.8763398,-11.002263,4.365604,-12.446247,-1.0357137,-5.629579,female,female_1133.wav
-239.23239,61.93081,15.1484375,2.4515047,-12.791652,-2.828923,-16.359625,-7.888992,-18.784195,-2.913088,-9.940681,-2.5757446,-5.1709266,female,female_1134.wav
-231.48833,71.516,-6.557677,21.525286,-12.744073,2.215015,-16.78805,-3.2776115,-12.669251,0.4969681,-8.023123,-4.1019826,-3.1508176,female,female_1135.wav
-362.62244,48.467445,5.632401,20.917648,-1.7779673,6.6863956,-0.03629849,-3.4503682,5.2893047,1.0131787,-3.4547722,4.2117887,-4.1072884,female,female_1136.wav
-308.09677,61.090637,-4.999009,21.82435,-13.117895,0.26182285,-10.376461,-9.066096,-11.701799,-2.8359122,-8.934614,-1.8846531,-5.566962,female,female_1137.wav
-206.29039,69.36157,7.2511315,19.015326,-6.172198,-1.7289534,-19.269709,0.9144382,-4.7265,6.2890754,-19.688408,9.691238,-12.398273,female,female_1138.wav
-252.52237,57.352257,0.9901968,21.18234,-10.556604,2.7977748,-9.223823,-3.7467682,-5.734319,-4.1877375,-10.766484,-2.1410053,-8.615239,female,female_1139.wav
-273.43384,47.68007,-10.093157,33.901474,-22.11799,4.1649957,-16.783619,8.809009,-13.890099,0.20477848,-12.781415,-0.9315263,-6.625825,female,female_114.wav
-240.08636,56.522484,-12.886374,38.96211,-20.137571,-6.7157516,-18.200655,2.6070616,-9.96552,-0.11738285,-11.811355,-1.7047356,-4.5033054,female,female_1140.wav
-256.97968,73.4651,6.3040333,23.954021,-13.217934,-4.5576487,-14.610828,-8.121908,-15.223819,-6.8174405,-6.227228,-3.3659494,-5.6005197,female,female_1141.wav
-263.65195,93.169556,-10.804754,32.964573,-10.899926,1.0606,-21.770298,-2.0891106,-12.651482,-7.8077536,-4.178113,-3.2701364,-1.8406625,female,female_1142.wav
-253.93921,93.693695,1.9042028,20.758629,-11.033161,-0.3936983,-20.817148,-2.6900322,-11.68465,0.413446,-12.633364,1.7972753,-7.9105415,female,female_1143.wav
-292.5401,63.735607,-14.090255,35.323257,-7.9575787,1.9154264,-6.79132,-12.697558,-2.2804425,-12.16786,-6.775481,-2.797676,-4.481362,female,female_1144.wav
-306.04492,75.93648,-3.3187006,30.98001,-7.8891687,-1.8055044,-14.472717,-7.26312,-13.096298,-5.3975744,-6.444274,-3.2320306,-5.042175,female,female_1145.wav
-248.89224,81.0212,-2.860224,34.584423,-8.979067,1.0407526,-18.636826,4.2904916,-6.446476,2.565391,-10.626981,5.1437154,-9.824875,female,female_1146.wav
-271.31253,72.70583,-1.7899228,32.31015,-12.097867,2.5524132,-5.460847,-4.5208745,-3.0419426,-8.278115,-4.6710086,-2.420385,-9.899102,female,female_1147.wav
-254.9102,62.78196,-13.339226,32.547455,-25.288801,7.7573986,-27.105234,5.9755383,-12.124316,-0.936723,-10.999039,-4.6168947,-0.5971582,female,female_1148.wav
-268.44046,83.23628,-4.7638106,18.323898,-17.138624,-3.6037426,-14.025093,-8.267358,-13.933306,-7.1990676,-7.238918,-4.092061,-2.2955923,female,female_1149.wav
-208.16608,79.57404,20.699694,32.57685,-7.0450635,-7.9036193,-9.019785,-3.671445,-13.713481,-1.1008885,-8.127166,1.8758302,-7.117229,female,female_115.wav
-258.57758,98.20741,-17.126143,31.860025,-14.541681,6.671161,-21.31141,-4.533148,-6.976812,-5.1523895,-3.099902,-4.7593565,-1.4284445,female,female_1150.wav
-333.74768,79.419395,-14.704782,26.251823,-6.782373,3.7131677,-1.0808079,-14.995219,2.1479547,-7.4769387,-12.3277445,-4.3584404,-4.860989,female,female_1151.wav
-268.55902,83.76555,-10.991166,16.963076,-11.0788965,4.044309,-16.026943,-13.852048,-11.08268,-3.2779264,-7.7030263,-5.2340403,-4.481066,female,female_1152.wav
-274.4115,97.445366,-2.439972,19.281189,-9.391871,4.389013,-21.225561,3.5725253,-2.7756007,0.7607779,-15.304288,4.968572,-6.469375,female,female_1153.wav
-263.20557,87.37333,4.885764,29.52332,-9.061877,1.7440913,-5.7060614,-5.095893,-5.943879,-8.606496,-5.4375243,-2.7353287,-7.116182,female,female_1154.wav
-286.1306,84.943954,-10.396943,29.631071,-13.560849,3.3878908,-3.3669446,-3.5650523,-0.3888281,-8.705711,-5.9506416,-3.463719,-7.5221186,female,female_1155.wav
-250.54884,72.210335,-16.21955,36.281322,-30.820896,7.836342,-18.92067,4.737528,-10.816329,-1.7221159,-7.861401,-5.565484,-1.3052803,female,female_1156.wav
-230.4614,93.40809,2.7808185,20.417074,-9.878052,-7.1753764,-12.851068,-8.354369,-12.21769,-8.6757,-4.001621,-4.7761393,-2.9092102,female,female_1157.wav
-238.99382,103.42432,-19.822697,31.419634,-16.080683,2.7668092,-19.859734,-3.346969,-5.351227,-6.4054685,-2.8535566,-6.5224495,1.2348243,female,female_1158.wav
-309.97446,63.853416,-16.303652,28.08272,-8.278618,2.5374906,-1.3508275,-15.725466,2.6591194,-8.818038,-9.879369,-2.0953064,-4.345773,female,female_1159.wav
-220.28983,82.37497,-10.211602,29.827627,-8.382938,-5.7412777,-20.751123,-7.524319,-8.831167,-3.2908528,-5.507641,-0.7471456,-3.4856942,female,female_116.wav
-269.75974,80.38477,-13.278746,26.229927,-14.349919,-3.5007951,-15.267274,-8.038396,-10.670181,-6.5618725,-7.8216896,-7.5156164,-4.756428,female,female_1160.wav
-239.88187,87.72952,-1.4507984,31.908838,-12.642028,-0.5285667,-17.382181,2.3568382,-3.9327521,0.23277125,-16.462044,7.6856766,-10.319106,female,female_1161.wav
-257.0821,88.0262,-8.683131,31.025692,-10.7095175,2.7459395,-4.14343,-2.042823,-5.1308208,-9.836646,-5.930529,-3.7683494,-7.504786,female,female_1162.wav
-226.71246,64.37854,-6.0441923,44.735653,-26.91689,0.023686491,-23.850025,1.9755082,-16.681526,-0.28715852,-11.428739,-5.9651203,-1.8366169,female,female_1163.wav
-263.91354,76.12956,6.0009227,30.600859,-10.281959,-10.782311,-16.880032,-5.5305853,-15.417919,-12.400348,-5.642841,-0.74026686,-3.6699512,female,female_1164.wav
-263.979,56.737698,1.0648855,40.578167,-13.575424,4.433754,-11.3932,20.277464,-17.131592,-0.41733512,-17.042675,-2.532898,-3.5678036,female,female_1165.wav
-241.59818,81.59138,-9.710156,36.28122,-11.512769,-1.5386283,-25.839966,-0.011626267,-9.854542,-11.490297,-4.8177695,-3.519353,-1.5579162,female,female_1166.wav
-339.94412,64.317474,-5.0878906,37.331028,-2.9158633,4.5144134,-2.4300492,-7.8145604,4.949298,-11.407375,-3.5208883,-0.8859964,-3.240273,female,female_1167.wav
-287.0893,78.35442,-3.5995634,31.732649,-16.471369,-0.28166038,-17.154585,-14.703804,-17.692755,-7.6203384,-5.4878783,-7.7427044,-2.7113795,female,female_1168.wav
-246.06114,87.88823,2.1685696,41.530956,-11.325172,0.24688543,-20.28005,5.479392,-7.0142436,0.34977314,-10.382408,6.30881,-6.9165583,female,female_1169.wav
-259.08795,59.48066,-18.445507,40.182007,-9.483096,0.49188185,-7.8199644,-14.799117,-4.6257496,-12.825333,-10.281978,-3.9032304,-9.278038,female,female_117.wav
-272.20346,65.41387,6.2951727,39.3101,-11.00179,-0.22245681,-8.026142,-2.4465919,-5.4384456,-10.378883,-6.4365115,-1.0318202,-5.8850493,female,female_1170.wav
-238.47667,59.818405,-8.959487,42.576298,-20.11112,-0.18221468,-21.102922,-1.922325,-12.946515,2.587997,-5.640891,-5.1530867,-0.7783405,female,female_1171.wav
-252.30815,75.25495,12.470991,25.073929,-8.178372,-8.418192,-15.595444,-7.0786185,-15.548164,-10.811072,-9.5698395,-0.7266854,-5.5480347,female,female_1172.wav
-234.29326,75.90944,0.35317734,39.165287,-10.833997,-1.3083447,-21.197317,-6.47205,-12.514049,-10.212986,-2.8097355,-6.0013614,-1.5809176,female,female_1173.wav
-308.7128,63.04215,-2.550913,29.34677,-4.314495,5.919836,-0.0734021,-14.620415,0.9465073,-8.66545,-8.464396,-1.9264399,-8.797073,female,female_1174.wav
-324.95395,67.9703,-4.028128,30.106775,-10.816641,0.3055928,-13.298927,-8.433462,-13.295602,-4.6195264,-9.421463,-3.373126,-1.8817154,female,female_1175.wav
-247.06439,92.3656,3.8222013,33.031075,-3.1096072,-2.4760141,-4.7215796,-1.5117296,-9.609616,-0.6258375,-6.7600913,-6.159761,-1.8033537,female,female_1176.wav
-217.95274,82.507744,-1.1671063,32.3942,-12.137102,1.0343913,-19.789978,1.081585,-8.4914055,0.5941109,-9.856018,8.445234,-9.427676,female,female_1177.wav
-264.3706,68.696945,7.4406457,36.156166,-11.091386,3.8795085,-3.2823975,-3.8272212,-4.438453,-6.62146,-5.1970673,-2.1138532,-6.615,female,female_1178.wav
-304.05966,47.910748,4.091534,47.45441,-29.125496,3.3180254,-22.427406,3.4863682,-21.085707,-0.3433466,-11.186093,-5.5822544,-2.4050698,female,female_1179.wav
-277.64468,73.37767,1.2624822,30.883474,-10.158012,1.7072377,-11.380485,-8.245708,-10.85429,-4.8090634,-7.6247396,-4.250632,-5.188079,female,female_118.wav
-225.45169,68.807434,17.696232,27.151476,-16.77447,-4.4143777,-14.574536,-7.9810433,-19.778332,-6.842285,-12.149423,-2.4094594,-1.6722507,female,female_1180.wav
-254.87543,70.05876,1.8226776,34.472466,-11.7389765,0.07622348,-16.289976,-6.1881886,-12.343205,-4.1476574,-7.0474143,-3.0391045,-0.33758798,female,female_1181.wav
-337.3066,49.648834,7.60723,41.659847,-3.2945712,9.562583,-4.8297405,-10.580554,0.42088163,-7.411244,-5.7834077,-3.1302764,-0.19477463,female,female_1182.wav
-328.7532,67.74283,-8.288358,34.78747,-14.903859,-5.044714,-10.769712,-7.5015707,-17.317516,-6.6915503,-4.4119444,-3.901771,-2.289148,female,female_1183.wav
-259.27646,73.34352,14.340799,37.08004,-10.490947,-2.0911636,-17.397339,-4.25688,-11.191742,-1.1986746,-15.66766,8.802682,-6.849696,female,female_1184.wav
-278.5485,57.090645,21.10432,36.13074,-9.999434,4.4434967,-6.587521,-0.00091243803,-7.5712943,-5.7568326,-9.203791,1.4709159,-6.6023664,female,female_1185.wav
-245.44215,61.42452,-12.699352,42.584465,-24.772144,0.79397005,-20.347612,3.4645884,-14.757456,-3.5829115,-7.240638,-8.084931,-2.2942579,female,female_1186.wav
-267.58948,72.210556,-21.627516,36.568214,-7.1569705,-3.8000498,-6.1669827,-6.491019,0.2624127,-7.359152,-8.378873,-1.291382,2.9845278,female,female_1187.wav
-225.43413,71.55717,12.21105,24.425632,-13.416063,-5.3920884,-17.779652,-4.4993067,-17.07724,-9.600132,-11.75411,-2.3145444,-4.750917,female,female_1188.wav
-245.19214,81.90192,-6.817155,34.746193,-17.072166,3.5472884,-19.647898,-4.2857456,-10.383611,-5.37153,-6.848796,-2.579983,-1.1714418,female,female_1189.wav
-216.84883,78.09757,-0.4694207,32.721363,-15.70921,-2.2178922,-18.461819,3.41883,-7.825365,0.45157155,-14.60175,3.2952943,-8.058339,female,female_119.wav
-232.58818,63.801567,-15.152914,37.5905,-12.16646,-0.14160958,-13.583969,-20.739456,-3.198415,-12.146568,-13.822269,-0.70815617,-7.3789983,female,female_1190.wav
-303.8289,73.94309,-10.913777,33.186436,-12.662881,2.2219138,-15.607155,-9.616937,-15.5166235,-10.935425,-7.91012,-5.8013062,-4.1564226,female,female_1191.wav
-195.0271,69.45335,-2.6021137,30.182154,-12.4616585,-1.3495697,-21.473234,5.8506846,-8.698672,1.6066905,-15.305768,7.263374,-12.020484,female,female_1192.wav
-268.54294,71.70163,8.272209,33.151287,-11.032659,5.7116094,-6.2957044,-1.3885291,-4.304361,-10.305583,-6.402172,-0.9405366,-8.775096,female,female_1193.wav
-278.0407,56.31587,1.7190841,25.550549,-12.108884,1.5532781,-13.893847,3.068078,-10.09633,2.998849,-10.955568,-2.2139273,-4.3602815,female,female_1194.wav
-285.12726,70.29868,20.432268,15.462758,-4.4663105,-8.453199,-7.9613256,-4.9243817,-15.062161,-4.4549766,-8.488477,-5.269452,-0.4741327,female,female_1195.wav
-275.8008,69.769356,6.2418604,27.987043,-8.251202,-1.1718327,-13.624305,-5.3305,-9.879947,-1.8285449,-10.068555,-2.3034613,0.016424274,female,female_1196.wav
-373.01752,55.864998,7.0961413,30.158468,1.8041438,6.1966224,-4.7400055,-8.325078,-2.0569043,-5.3547993,-13.113807,-1.315867,-3.7818499,female,female_1197.wav
-370.7562,68.472595,-9.643808,37.427914,-5.768494,10.059314,-3.8098977,-14.031226,-1.4238664,-17.102257,-10.999147,-7.9069724,-6.050068,female,female_1198.wav
-333.16388,61.36778,4.1072826,24.013355,-7.8670015,4.8303056,-12.409222,-5.6205144,-10.254036,-4.970708,-7.3063755,-5.5488653,-7.7979345,female,female_1199.wav
-282.80777,81.92041,-9.256318,14.731745,-9.136255,14.811594,-8.417909,4.8365927,-4.186671,12.444486,-23.00635,6.298623,-9.235853,female,female_12.wav
-229.36331,64.63528,9.564489,34.85934,-13.150551,2.5830026,-9.065386,-3.5850468,-4.7744584,-5.482447,-8.116249,1.6336523,-7.306465,female,female_120.wav
-280.35593,71.70349,5.569514,32.79567,-7.6820254,-5.0418043,-15.942333,3.330872,-6.57578,1.2277241,-18.100857,8.210354,-8.217735,female,female_1200.wav
-268.30325,55.565945,20.913624,31.640219,-3.527298,0.04444355,-2.8077152,4.236856,-8.577801,-4.0204926,-11.621255,1.2331469,-8.361881,female,female_1201.wav
-273.04025,65.48081,-10.101638,31.317795,-25.973166,-0.10854165,-21.180557,-2.3691082,-14.489156,-1.2100922,-12.046848,-6.0899386,-2.2744493,female,female_1202.wav
-239.63033,75.05362,12.1064005,23.01206,-9.259288,-11.924629,-12.713534,-12.995435,-18.260172,-8.484571,-7.1729827,-2.269204,-8.226093,female,female_1203.wav
-246.36835,88.67177,-14.97644,29.943264,-16.757936,-2.1582105,-21.74783,-7.0549445,-13.508819,-7.18683,-3.6025357,-5.6971955,-2.008072,female,female_1204.wav
-225.00836,62.588123,-18.722858,42.91504,-11.201224,-1.2559643,-5.889494,-27.1669,-4.124389,-14.29326,-11.864566,-3.804969,-8.019585,female,female_1205.wav
-300.95648,65.046875,-3.0309691,29.900301,-19.016928,-0.7353026,-19.275284,-12.232605,-15.614714,-11.629451,-10.222842,-8.233077,-5.355051,female,female_1206.wav
-206.32251,81.832115,-1.8830596,31.079292,-15.374574,-1.2553471,-24.425386,1.7969459,-11.947981,3.4889116,-15.098944,7.539044,-10.792944,female,female_1207.wav
-260.7619,65.486275,5.730632,29.173994,-9.582979,1.954512,-5.302242,-3.0502834,-7.765287,-6.0879054,-7.4526677,-1.5616884,-8.680431,female,female_1208.wav
-316.68332,79.23459,-3.1233475,33.58263,-3.5700972,-4.1016293,-18.213182,-1.8577384,-12.025259,-3.719401,-10.513352,-7.460013,-5.0410323,female,female_1209.wav
-268.2479,79.361435,0.83697003,28.699417,-9.1696205,10.195859,-6.9078603,-11.84713,-2.4390352,-4.1308193,-15.071655,-1.416809,-10.5118475,female,female_121.wav
-265.0805,54.051537,-7.0545983,29.516111,-18.988937,-0.35273278,-18.937016,2.2526956,-12.050227,1.1702571,-9.942317,-3.438985,-3.8383472,female,female_1210.wav
-235.7318,64.81649,10.522943,16.188053,-7.003123,-2.8498237,-7.398923,-11.292499,-16.86747,-2.962712,-7.8756247,-0.18753481,-3.2718747,female,female_1211.wav
-231.55167,77.29123,-3.919571,26.65948,-12.280865,1.4749466,-12.361068,-3.9197495,-13.665803,-2.3246036,-6.943366,-2.5642014,-2.8642628,female,female_1212.wav
-313.43787,53.38599,2.125934,28.432482,-6.4110384,6.6262164,-1.503048,-11.9412985,-4.1507196,-5.510447,-6.577964,1.9086828,-5.4157705,female,female_1213.wav
-305.27902,69.06891,-8.139167,26.326494,-11.4692,-2.5172298,-16.553001,-8.101562,-14.432683,-10.946347,-8.210456,-2.9427385,-4.4645495,female,female_1214.wav
-255.57877,79.55916,7.0042725,22.823954,-10.729936,2.9739985,-13.028734,-3.9363291,-8.987972,4.977052,-15.1193285,7.5280514,-10.932034,female,female_1215.wav
-251.45187,68.38557,15.868705,23.13919,-6.164907,2.691881,-1.4141876,-1.7733331,-8.386073,-5.359812,-8.642814,1.169232,-8.319303,female,female_1216.wav
-225.28984,67.1349,-15.180644,41.86061,-27.490088,-0.028813224,-19.616045,-0.5777184,-11.87915,-2.0758708,-10.251605,-8.110747,-5.2589774,female,female_1217.wav
-228.13092,77.902054,4.384865,15.526527,-10.498904,-5.5883155,-11.494112,-10.6523285,-18.91799,-8.408932,-10.432951,-4.5427322,-5.3894916,female,female_1218.wav
-254.49272,85.43167,-11.5808525,23.42275,-11.200629,2.4319348,-17.803692,-7.135053,-11.916346,-5.1477656,-8.81905,-5.435791,-4.436775,female,female_1219.wav
-299.0453,66.02698,0.5753915,33.85046,-7.654784,-8.707151,-22.162668,-8.636774,-9.353806,-1.2407424,-10.77019,-2.1738,-5.6292734,female,female_122.wav
-279.6198,73.26014,4.1891494,29.63934,-6.417683,0.33327582,-8.311652,4.5192957,-5.675733,0.92280775,-17.181635,5.7473598,-11.804746,female,female_1220.wav
-310.49976,67.314,-22.947556,29.223713,-14.728806,3.376927,-9.275713,-22.733063,-4.3551636,-10.700481,-15.528864,-3.046856,-7.60061,female,female_1221.wav
-288.56146,77.688286,-12.065271,29.126368,-18.405872,0.11948363,-13.219439,-10.988166,-13.356144,-8.001574,-8.652161,-4.031476,-8.519436,female,female_1222.wav
-239.78183,75.004745,-2.287077,28.131655,-17.81933,1.7456309,-20.3176,0.30314773,-7.498862,2.978846,-17.849916,7.876171,-11.21527,female,female_1223.wav
-260.85425,66.8662,5.901513,25.953026,-9.438695,3.8785849,-5.693392,-1.552154,-5.985951,-6.759069,-9.784302,0.075598665,-8.798741,female,female_1224.wav
-256.61035,53.12913,-14.911927,44.31223,-28.044344,-0.24536528,-21.298971,1.3713758,-10.783258,0.6446219,-11.309775,-7.9108095,-2.4659214,female,female_1225.wav
-240.8882,69.822105,-2.4576957,24.791012,-10.341881,-7.502465,-23.703709,-4.634143,-13.973293,-10.124229,-3.6826406,-3.2120702,-2.3736053,female,female_1226.wav
-229.2129,86.471794,-15.972601,34.18572,-7.6301985,-0.80224985,-27.132725,-6.0370784,-11.035131,-8.024761,-4.0968943,-3.6649656,-2.0375483,female,female_1227.wav
-294.44604,64.70332,-16.751028,33.05824,-3.1105077,4.4477,-11.534746,-16.580324,3.9421265,-11.382178,-7.1738076,-3.4360397,-5.602354,female,female_1228.wav
-267.23715,67.303734,-7.2631845,30.346672,-24.042633,0.14474866,-18.40669,-13.833957,-18.339151,-8.478842,-5.3918343,-8.161547,-4.740451,female,female_1229.wav
-310.8467,72.431564,-8.046063,24.234735,-20.270144,6.2732663,-24.704798,1.7715948,-14.953417,-3.4441414,-14.314206,-5.0668597,-4.357008,female,female_123.wav
-207.52025,78.993286,-15.832313,31.654747,-10.163803,-4.1570425,-23.712542,6.468502,-1.7428497,-0.75869274,-12.516084,6.6037397,-8.980935,female,female_1230.wav
-258.5982,74.55537,4.950125,33.55642,-12.442301,0.121372305,-1.0217539,-2.7551792,-6.6293683,-8.987963,-8.995208,-2.8649685,-11.178309,female,female_1231.wav
-291.92526,75.06418,-8.71906,37.41151,-11.974181,-0.5200351,-1.325416,0.7389494,-1.2227716,-5.216233,-9.916302,-2.1859713,-11.240452,female,female_1232.wav
-252.10208,69.83035,-0.5317897,31.31792,-6.7955513,-0.80845135,-12.97299,-0.30335343,-2.6622624,-8.377715,-6.535832,-1.9990174,-8.414615,female,female_1233.wav
-293.94107,65.12219,-14.702226,31.51621,-24.526102,5.7049427,-13.2569895,-2.4502206,-11.821158,-1.7173066,-9.272966,-3.861656,-4.703737,female,female_1234.wav
-238.77159,73.73432,1.2240428,10.435229,-18.174149,-0.9979873,-7.7397156,-12.328244,-16.15096,-6.697811,-7.9934506,-3.332004,-6.5518823,female,female_1235.wav
-225.66528,85.18156,-7.8366466,18.82884,-27.738825,3.5122404,-8.981196,-4.546832,-9.843825,-3.8397965,-6.937477,-4.256543,-5.3929796,female,female_1236.wav
-297.38474,73.33752,-11.181453,19.243156,-20.194689,5.132041,-1.9991683,-22.94016,0.61009914,-8.040478,-12.063118,-3.0486991,-6.5460505,female,female_1237.wav
-315.29834,75.34791,-8.423137,25.781818,-17.012693,1.6873507,-11.636975,-7.0309486,-12.734464,-8.386365,-7.5647197,-5.5360146,-3.6735265,female,female_1238.wav
-245.6803,88.5688,0.5180801,23.216969,-20.744097,9.292826,-15.835636,0.20104632,-7.091938,4.294098,-19.485065,11.0113535,-15.069336,female,female_1239.wav
-236.04948,95.01395,17.564236,16.648174,-8.69045,3.7840655,-17.570093,-7.586841,-10.169146,1.5979824,-7.5179825,-4.6950455,0.33549747,female,female_124.wav
-261.24957,79.76042,-3.030484,23.999743,-18.192574,6.595046,-3.3896706,-5.261625,-4.0305133,-5.4808455,-9.269977,-2.259675,-12.826529,female,female_1240.wav
-256.433,50.61373,-1.2281891,27.125355,-17.481627,6.0050063,-25.173262,2.9818795,-12.68837,2.3357186,-10.063292,-5.675715,-1.1774651,female,female_1241.wav
-243.18852,64.90988,20.225388,14.159272,-11.784603,-1.9397783,-13.501776,-7.367184,-19.273104,-5.738104,-9.662999,-1.6313341,-5.7981234,female,female_1242.wav
-241.4245,65.11874,-13.717842,41.859913,-18.085968,2.5451882,-16.872072,8.405489,-11.753743,-3.839215,-9.620198,-1.8898084,1.4210349,female,female_1243.wav
-244.05182,81.08057,7.943602,29.58061,-12.402115,1.4634097,-12.890868,-5.2767453,-12.64489,-5.1951866,-5.656891,-2.6664734,-1.5331408,female,female_1244.wav
-267.2824,53.815212,7.8015347,24.707607,-10.715165,10.813248,-6.66683,-13.229785,-7.786451,-10.135992,-11.6331835,0.32091713,-7.7099295,female,female_1245.wav
-286.53568,74.76711,11.308688,27.563189,-8.677556,1.7299175,-17.220957,-8.447534,-12.623042,-6.793193,-8.926896,-0.11108588,-3.7284582,female,female_1246.wav
-249.1025,75.10209,18.653215,19.807322,-11.580208,1.9636557,-18.810072,-0.23432055,-8.348772,2.5139723,-16.008991,10.233167,-12.080078,female,female_1247.wav
